,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_coordinate,East_P,North_P,East_MP,North_MP,Max_speed,Max_Speed_MP,All_way_stop,Bus_stop,Speed_bump,Ped_crossing,Left_curb_east,Left_curb_north,Right_curb_east,Right_curb_north,Bus_stop_line_east,Bus_stop_line_north,Center_line_east,Center_line_north,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,PI1_1_x,PI1_1_y,PI1_2_x,PI1_2_y,PI2_1_x,PI2_1_y,PI2_2_x,PI2_2_y
2354.37009977,-138.982437133789,220.962249755859,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-133.1223054928,224.3584910464,-141.061198486169,220.587082297578,-141.061198486169,220.587082297578,-137.0712862859,222.4609404749,-121.3648700075,246.1539954222,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2355.36432304,-138.633209228516,220.148132324219,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-132.503303957,223.2290439015,-140.204235562834,219.1908977989,-140.204235562834,219.1908977989,-136.6816629391,221.7127663836,-121.3648700075,246.1539954222,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2356.35007602,-138.13801574707,219.279693603516,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-131.8843024213,222.0995967566,-139.3472726395,217.794713300222,-139.3472726395,217.794713300222,-136.054774453,220.6100087062,-106.7994924091,214.0434228069,-121.3648700075,246.1539954222,-122.9754788004,209.9981848684,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2357.33235182,-137.69873046875,218.391204833984,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-131.8843024213,222.0995967566,-139.3472726395,217.794713300222,-139.3472726395,217.794713300222,-135.6883678505,219.85883408,-106.7994924091,214.0434228069,-121.3648700075,246.1539954222,-122.9754788004,209.9981848684,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2358.31772164,-137.240432739258,217.545852661133,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-130.7847707944,219.9265424776,-138.490309716165,216.398528801543,-138.490309716165,216.398528801543,-135.1407013286,218.7352015392,-106.7994924091,214.0434228069,-121.3648700075,246.1539954222,-122.9754788004,209.9981848684,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2359.29666378,-136.77490234375,216.648895263672,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-130.7847707944,219.9265424776,-138.490309716165,216.398528801543,-138.490309716165,216.398528801543,-134.7837414887,217.9872395351,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2360.28121137,-136.342987060547,215.82421875,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-130.3042407033,218.8829353434,-137.928839143001,215.086507773008,-137.928839143001,215.086507773008,-134.4203401982,217.2386464835,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2361.25985995,-135.944122314453,214.891006469727,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-129.8237106122,217.8393282092,-137.367368569837,213.774486744473,-137.367368569837,213.774486744473,-133.8847514419,216.1323023129,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2362.23312231,-135.52717590332,213.947616577148,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-129.343180521,216.7957210751,-137.367368569837,213.774486744473,-137.367368569837,213.774486744473,-133.5229076008,215.3953131411,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2363.20802283,-135.154647827148,213.107467651367,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-128.8626504299,215.7521139409,-136.805897996673,212.462465715937,-136.805897996673,212.462465715937,-133.0206497192,214.2763087209,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2364.18249887,-134.714736938477,212.245056152344,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-128.3821203387,214.7085068068,-136.244427423508,211.150444687402,-136.244427423508,211.150444687402,-132.6741595557,213.5252022286,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2365.15577353,-134.326416015625,211.290176391602,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-127.9015902476,213.6648996726,-135.752452052957,210.044599097617,-135.752452052957,210.044599097617,-132.1250560891,212.4177890769,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2366.12611773,-133.901092529297,210.449798583984,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-127.9015902476,213.6648996726,-135.752452052957,210.044599097617,-135.752452052957,210.044599097617,-131.7858662647,211.6727990599,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2367.09677741,-133.492080688477,209.550857543945,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-127.3985986404,212.5286584507,-135.260476682406,208.938753507831,-135.260476682406,208.938753507831,-131.4499976349,210.9304604535,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2368.06855417,-133.087997436523,208.684661865234,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-126.8956070331,211.3924172288,-134.768501311855,207.832907918046,-134.768501311855,207.832907918046,-130.9720953474,209.7961120761,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-106.7994924091,214.0434228069,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2369.04387427,-132.691009521484,207.789474487305,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-126.3926154259,210.2561760069,-134.276525941304,206.72706232826,-134.276525941304,206.72706232826,-130.6218125398,209.0504792116,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-153.0609049788,207.5260299019,-145.3590940354,211.3564093393
2370.01562534,-132.299011230469,206.909149169922,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-125.8896238187,209.119934785,-133.784550570753,205.621216738475,-133.784550570753,205.621216738475,-130.2802065379,208.3062809369,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2370.98563153,-131.908218383789,206.02619934082,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-125.8896238187,209.119934785,-133.784550570753,205.621216738475,-133.784550570753,205.621216738475,-129.8078354362,207.1726191662,-122.9754788004,209.9981848684,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2371.959102,-131.52864074707,205.091918945313,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-125.3866322114,207.9836935631,-133.294347103692,204.555945679495,-133.294347103692,204.555945679495,-129.4608164953,206.4285131818,-122.9754788004,209.9981848684,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2372.92903434,-131.223209309,204.170237762,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-124.8836406042,206.8474523411,-132.804143636632,203.490674620514,-132.804143636632,203.490674620514,-128.9413913801,205.3168790842,-122.9754788004,209.9981848684,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2373.89932059,-130.818126937,203.288555462,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-124.4131211985,205.8169603308,-132.313940169571,202.425403561534,-132.313940169571,202.425403561534,-128.5861555966,204.5844031344,-122.9754788004,209.9981848684,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2374.86976432,-130.416592932,202.405078542,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-123.9426017929,204.7864683205,-131.823736702511,201.360132502554,-131.823736702511,201.360132502554,-128.2714582864,203.8295941589,-122.9754788004,209.9981848684,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2375.84203118,-130.012242232,201.520882094,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-123.9426017929,204.7864683205,-131.33353323545,200.294861443573,-131.33353323545,200.294861443573,-127.7916322634,202.7006801074,-106.7994924091,214.0434228069,-122.9754788004,209.9981848684,-115.3836832451,193.4026977674,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2376.81456976,-129.607835402,200.636412525,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-123.4720823872,203.7559763102,-131.33353323545,200.294861443573,-131.33353323545,200.294861443573,-127.448694431,201.9563722683,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-122.9754788004,209.9981848684,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2377.78853901,-129.20164856,199.751184681,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-123.0015629815,202.7254842999,-130.84332976839,199.229590384593,-130.84332976839,199.229590384593,-127.0947573114,201.2197844446,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2378.76589737,-128.790699077,198.864420963,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-122.5310435758,201.6949922896,-130.353126301329,198.164319325613,-130.353126301329,198.164319325613,-126.58014877,200.1080749642,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2379.74815378,-128.382753985,197.970883911,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-122.0605241701,200.6645002793,-129.862922834269,197.099048266632,-129.862922834269,197.099048266632,-126.217136825,199.3714493094,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2380.71531006,-127.981494095,197.090894273,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-121.5900047644,199.634008269,-129.372719367208,196.033777207652,-129.372719367208,196.033777207652,-125.681768723,198.2650284536,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2381.6865546,-127.566375346,196.212832548,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-121.1194853588,198.6035162587,-129.372719367208,196.033777207652,-129.372719367208,196.033777207652,-125.3348619494,197.5214186136,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2382.65294266,-127.153928596,195.338879719,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-121.1194853588,198.6035162587,-128.860729372767,194.921856289249,-128.860729372767,194.921856289249,-125.0044594833,196.7726249418,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2383.63265761,-126.740270092,194.450776108,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-120.6489659531,197.5730242484,-128.348739378326,193.809935370845,-128.348739378326,193.809935370845,-124.475066019,195.670756181,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2384.60458723,-126.329852129,193.569751539,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-120.1784465474,196.542532238,-127.836749383885,192.698014452442,-127.836749383885,192.698014452442,-124.100207257,194.9433313534,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2385.57472134,-125.9127936,192.693839227,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-119.7079271417,195.5120402277,-127.324759389443,191.586093534039,-127.324759389443,191.586093534039,-123.7672747149,194.1964482901,-115.3836832451,193.4026977674,-106.7994924091,214.0434228069,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2386.54597137,-125.495572015,191.816768667,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-119.1591613909,194.3556514268,-127.324759389443,191.586093534039,-127.324759389443,191.586093534039,-123.2824675776,193.0688391394,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2387.51844184,-125.083178454,190.936069876,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-119.1591613909,194.3556514268,-126.812769395002,190.474172615636,-126.812769395002,190.474172615636,-122.9361512553,192.3324129762,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2388.49596723,-124.658581021,190.05557404,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-118.6103956401,193.1992626259,-126.300779400561,189.362251697232,-126.300779400561,189.362251697232,-122.4248707876,191.2218067688,-106.7994924091,214.0434228069,-115.3836832451,193.4026977674,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2389.46718708,-124.240218583,189.179080538,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-118.0616298893,192.042873825,-125.78878940612,188.250330778829,-125.78878940612,188.250330778829,-122.09276076,190.4786873333,-115.3836832451,193.4026977674,-106.7994924091,214.0434228069,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2390.43914874,-123.821990771,188.301700937,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-117.5128641385,190.886485024,-125.276799411679,187.138409860426,-125.276799411679,187.138409860426,-121.7861132473,189.7224306673,-115.3836832451,193.4026977674,-106.7994924091,214.0434228069,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2391.41149122,-123.402772693,187.42437198,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-117.5128641385,190.886485024,-125.276799411679,187.138409860426,-125.276799411679,187.138409860426,-121.2909778611,188.6065631627,-115.3836832451,193.4026977674,-106.7994924091,214.0434228069,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2392.38443714,-122.981191011,186.54750674,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-116.9640983877,189.7300962231,-124.658033403779,185.811017690446,-124.658033403779,185.811017690446,-120.9818407757,187.8457247169,-115.3836832451,193.4026977674,-106.7994924091,214.0434228069,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2393.36226474,-122.560652246,185.664730453,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-116.4153326369,188.5737074222,-124.039267395879,184.483625520466,-124.039267395879,184.483625520466,-120.5893560941,187.124234878,-115.3836832451,193.4026977674,-106.7994924091,214.0434228069,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2394.33083463,-122.132134618,184.796110706,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-115.8301722696,187.3926667157,-124.039267395879,184.483625520466,-124.039267395879,184.483625520466,-120.1661409029,185.9564931465,-115.3836832451,193.4026977674,-106.7994924091,214.0434228069,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2395.30826163,-121.692395815,183.923188419,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-115.8301722696,187.3926667157,-123.420501387979,183.156233350486,-123.420501387979,183.156233350486,-119.7997130286,185.2216636611,-115.3836832451,193.4026977674,-1.0,-1.0,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2396.28340175,-121.258101239,183.050098231,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-115.2450119023,186.2116260093,-122.80173538008,181.828841180506,-122.80173538008,181.828841180506,-119.4577656324,184.4733030602,-115.3836832451,193.4026977674,-1.0,-1.0,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2397.2641525,-120.817759209,182.173758726,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-114.659851535,185.0305853028,-122.80173538008,181.828841180506,-122.80173538008,181.828841180506,-118.9565546366,183.3465117796,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2398.23487793,-120.377157293,181.308785994,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-114.0746911677,183.8495445963,-122.80173538008,181.828841180506,-122.80173538008,181.828841180506,-118.5843533538,182.6107170558,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2399.2132879,-119.933806625,180.436589775,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-114.0746911677,183.8495445963,-122.402411846984,179.304767773025,-122.402411846984,179.304767773025,-118.0613114599,181.5123059787,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-127.2948056268,175.4590602533,-145.3451704152,211.2677843701,-123.4901292584,169.1076449806,-151.6367714687,155.0782455511
2400.19755488,-119.488015146,179.559064022,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-113.4895308004,182.6685038899,-121.970953920084,178.217999538604,-121.970953920084,178.217999538604,-117.5333430506,180.8540761584,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2401.18241359,-119.045550501,178.679193736,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-112.904370433,181.4874631834,-121.539495993183,177.131231304182,-121.539495993183,177.131231304182,-117.1019401349,180.1449743876,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2402.16071065,-118.592863959,177.811933662,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-112.3215904567,180.3371073293,-121.539495993183,177.131231304182,-121.539495993183,177.131231304182,-116.5147627971,179.0600169684,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2403.13807198,-118.143333977,176.944086923,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-112.3215904567,180.3371073293,-121.108038066282,176.044463069761,-121.108038066282,176.044463069761,-116.1637517319,178.3217332959,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2404.12146712,-117.695230985,176.068718595,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-111.7388104804,179.1867514752,-120.676580139382,174.95769483534,-120.676580139382,174.95769483534,-115.8243237248,177.5703854787,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2405.10617679,-117.243574546,175.193698823,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-111.1560305041,178.0363956211,-120.245122212481,173.870926600919,-120.245122212481,173.870926600919,-115.3081124584,176.4474124033,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2406.09511004,-116.785338514,174.317337763,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-110.5732505278,176.886039767,-119.81366428558,172.784158366498,-119.81366428558,172.784158366498,-114.9593438369,175.7027139995,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2407.0764339,-116.337153849,173.444338902,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-110.5732505278,176.886039767,-119.382206358679,171.697390132077,-119.382206358679,171.697390132077,-114.4266211283,174.5991550386,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2408.05142496,-115.89461088,172.57556776,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-109.9904705514,175.7356839129,-119.382206358679,171.697390132077,-119.382206358679,171.697390132077,-114.0794041271,173.8545339314,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2409.03842711,-115.444416141,171.69721821,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-109.4076905751,174.5853280588,-116.170285842628,168.400856562825,-116.170285842628,168.400856562825,-113.7088048716,173.121471798,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2410.02779289,-114.994986392,170.815822976,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-108.8802396188,173.5700785346,-116.170285842628,168.400856562825,-116.170285842628,168.400856562825,-113.1345315884,172.0246026273,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2411.01822127,-114.549708509,169.931133212,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-108.3527886625,172.5548290105,-116.170285842628,168.400856562825,-116.170285842628,168.400856562825,-112.7662046144,171.2872590125,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2412.00727047,-114.10116172,169.049643503,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-108.3527886625,172.5548290105,-116.170285842628,168.400856562825,-116.170285842628,168.400856562825,-112.1814928553,170.2001822057,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2412.99309546,-113.653706136,168.171216272,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-107.8253377063,171.5395794863,-115.415006903495,167.204927538476,-115.415006903495,167.204927538476,-111.7879190519,169.4705418354,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2413.9782374,-113.201625955,167.295928802,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-107.29788675,170.5243299622,-114.659727964362,166.008998514126,-114.659727964362,166.008998514126,-111.3901461543,168.7524374802,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-127.5957707929,175.3311054726,-136.4108675829,170.9242210882
2414.97281911,-112.750333809,166.409628532,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-106.7704357937,169.509080438,-114.659727964362,166.008998514126,-114.659727964362,166.008998514126,-110.7953050757,167.6593151524,-105.2693202966,172.1488132871,-1.0,-1.0,-1.0,-1.0,-102.9214078834,128.5473560019,-123.9905663915,169.6980680818,-1.0,-1.0,-1.0,-1.0
